customer_name,product_name,revenue,discount,order_date
Cliente Piloto 188 S/A,Item SKU Industrial 127,4257.14,0.0,2024-01-23
Cliente Piloto 108 S/A,Item SKU Industrial 223,1074.36,0.0,2024-01-23
Cliente Piloto 98 S/A,Item SKU Industrial 409,2724.31,0.0,2024-01-23
Cliente Piloto 32 S/A,Item SKU Industrial 279,1506.61,0.0,2024-01-23
Cliente Piloto 195 S/A,Item SKU Industrial 408,214.04,0.0,2024-01-23
Cliente Piloto 195 S/A,Item SKU Industrial 294,1515.89,0.0,2024-01-23
Cliente Piloto 156 S/A,Item SKU Industrial 284,165.73,0.0,2024-01-23
Cliente Piloto 172 S/A,Item SKU Industrial 277,125.54,0.0,2024-01-23
Cliente Piloto 79 S/A,Item SKU Industrial 438,1408.59,0.0,2024-01-23
Cliente Piloto 41 S/A,Item SKU Industrial 107,3769.8,0.0,2024-01-23
Cliente Piloto 63 S/A,Item SKU Industrial 146,2759.94,0.0,2024-01-23
Cliente Piloto 23 S/A,Item SKU Industrial 420,369.46,0.0,2024-01-23
Cliente Piloto 104 S/A,Item SKU Industrial 99,3426.6,0.0,2024-01-23
Cliente Piloto 75 S/A,Item SKU Industrial 429,2699.64,0.0,2024-01-23
Cliente Piloto 48 S/A,Item SKU Industrial 375,4390.96,0.0,2024-01-23
Cliente Piloto 45 S/A,Item SKU Industrial 369,4247.23,0.0,2024-01-24
Cliente Piloto 4 S/A,Item SKU Industrial 294,1433.95,0.0,2024-01-24
Cliente Piloto 154 S/A,Item SKU Industrial 64,4456.25,0.0,2024-01-24
Cliente Piloto 155 S/A,Item SKU Industrial 325,650.52,0.0,2024-01-24
Cliente Piloto 174 S/A,Item SKU Industrial 392,902.44,0.0,2024-01-24
Cliente Piloto 246 S/A,Item SKU Industrial 418,2083.5,0.0,2024-01-24
Cliente Piloto 107 S/A,Item SKU Industrial 176,1081.35,0.0,2024-01-24
Cliente Piloto 192 S/A,Item SKU Industrial 116,4960.27,0.0,2024-01-24
Cliente Piloto 219 S/A,Item SKU Industrial 440,9161.39,0.0,2024-01-24
Cliente Piloto 234 S/A,Item SKU Industrial 204,1451.19,0.0,2024-01-24
Cliente Piloto 51 S/A,Item SKU Industrial 486,11002.7,0.0,2024-01-24
Cliente Piloto 50 S/A,Item SKU Industrial 321,2575.16,0.0,2024-01-24
Cliente Piloto 6 S/A,Item SKU Industrial 31,15696.9,0.0,2024-01-24
Cliente Piloto 59 S/A,Item SKU Industrial 388,1691.2,0.0,2024-01-24
Cliente Piloto 125 S/A,Item SKU Industrial 113,2855.04,0.0,2024-01-24
Cliente Piloto 143 S/A,Item SKU Industrial 365,1781.34,0.0,2024-01-24
Cliente Piloto 245 S/A,Item SKU Industrial 434,399.6,0.0,2024-01-24
Cliente Piloto 30 S/A,Item SKU Industrial 325,542.1,0.0,2024-01-24
Cliente Piloto 170 S/A,Item SKU Industrial 414,3810.63,0.0,2024-01-24
Cliente Piloto 229 S/A,Item SKU Industrial 376,1174.65,0.0,2024-01-24
Cliente Piloto 122 S/A,Item SKU Industrial 344,1465.59,0.0,2024-01-24
Cliente Piloto 125 S/A,Item SKU Industrial 443,1122.81,0.0,2024-01-24
Cliente Piloto 37 S/A,Item SKU Industrial 67,22348.88,0.0,2024-01-24
Cliente Piloto 170 S/A,Item SKU Industrial 75,1038.6,0.0,2024-01-24
Cliente Piloto 125 S/A,Item SKU Industrial 416,734.37,0.0,2024-01-25
Cliente Piloto 227 S/A,Item SKU Industrial 109,1265.2,0.0,2024-01-25
Cliente Piloto 141 S/A,Item SKU Industrial 51,3629.36,0.0,2024-01-25
Cliente Piloto 111 S/A,Item SKU Industrial 250,772.25,0.0,2024-01-25
Cliente Piloto 98 S/A,Item SKU Industrial 497,975.12,0.0,2024-01-25
Cliente Piloto 139 S/A,Item SKU Industrial 341,15091.56,0.0,2024-01-25
Cliente Piloto 228 S/A,Item SKU Industrial 430,3340.08,0.0,2024-01-25
Cliente Piloto 179 S/A,Item SKU Industrial 383,2362.84,0.0,2024-01-25
Cliente Piloto 17 S/A,Item SKU Industrial 492,953.37,0.0,2024-01-25
Cliente Piloto 99 S/A,Item SKU Industrial 21,13957.68,0.0,2024-01-25
Cliente Piloto 82 S/A,Item SKU Industrial 300,981.75,0.0,2024-01-25
Cliente Piloto 104 S/A,Item SKU Industrial 139,14020.2,0.0,2024-01-25
Cliente Piloto 214 S/A,Item SKU Industrial 359,5689.82,0.0,2024-01-25
Cliente Piloto 249 S/A,Item SKU Industrial 324,421.8,0.0,2024-01-25
Cliente Piloto 152 S/A,Item SKU Industrial 499,1865.22,0.0,2024-01-25
Cliente Piloto 250 S/A,Item SKU Industrial 385,2674.1,0.0,2024-01-25
Cliente Piloto 19 S/A,Item SKU Industrial 92,2358.33,0.0,2024-01-25
Cliente Piloto 165 S/A,Item SKU Industrial 447,299.6,0.0,2024-01-25
Cliente Piloto 231 S/A,Item SKU Industrial 280,473.8,0.0,2024-01-25
Cliente Piloto 203 S/A,Item SKU Industrial 46,4168.91,0.0,2024-01-26
Cliente Piloto 192 S/A,Item SKU Industrial 12,1014.9,0.0,2024-01-26
Cliente Piloto 249 S/A,Item SKU Industrial 70,12805.66,0.0,2024-01-26
Cliente Piloto 243 S/A,Item SKU Industrial 17,2963.73,0.0,2024-01-26
Cliente Piloto 242 S/A,Item SKU Industrial 371,11352.0,0.0,2024-01-26
Cliente Piloto 209 S/A,Item SKU Industrial 147,655.36,0.0,2024-01-26
Cliente Piloto 179 S/A,Item SKU Industrial 154,355.3,0.0,2024-01-26
Cliente Piloto 181 S/A,Item SKU Industrial 304,20267.68,0.0,2024-01-26
Cliente Piloto 206 S/A,Item SKU Industrial 108,302.76,0.0,2024-01-26
Cliente Piloto 219 S/A,Item SKU Industrial 236,80.1,0.0,2024-01-26
Cliente Piloto 82 S/A,Item SKU Industrial 308,495.43,0.0,2024-01-26
Cliente Piloto 92 S/A,Item SKU Industrial 352,1531.26,0.0,2024-01-26
Cliente Piloto 179 S/A,Item SKU Industrial 70,12021.64,0.0,2024-01-26
Cliente Piloto 175 S/A,Item SKU Industrial 183,445.78,0.0,2024-01-26
Cliente Piloto 239 S/A,Item SKU Industrial 250,2471.2,0.0,2024-01-26
Cliente Piloto 4 S/A,Item SKU Industrial 228,1255.04,0.0,2024-01-26
Cliente Piloto 135 S/A,Item SKU Industrial 102,473.0,0.0,2024-01-26
Cliente Piloto 109 S/A,Item SKU Industrial 75,669.32,0.0,2024-01-26
Cliente Piloto 163 S/A,Item SKU Industrial 417,3132.14,0.0,2024-01-26
Cliente Piloto 48 S/A,Item SKU Industrial 446,10903.51,0.0,2024-01-26
Cliente Piloto 73 S/A,Item SKU Industrial 216,97.26,0.0,2024-01-26
Cliente Piloto 72 S/A,Item SKU Industrial 407,1273.7,0.0,2024-01-26
Cliente Piloto 116 S/A,Item SKU Industrial 399,3609.9,0.0,2024-01-26
Cliente Piloto 173 S/A,Item SKU Industrial 411,7741.23,0.0,2024-01-26
Cliente Piloto 163 S/A,Item SKU Industrial 57,1800.08,0.0,2024-01-27
Cliente Piloto 19 S/A,Item SKU Industrial 222,4554.94,0.0,2024-01-27
Cliente Piloto 114 S/A,Item SKU Industrial 303,4218.41,0.0,2024-01-27
Cliente Piloto 65 S/A,Item SKU Industrial 67,23663.52,0.0,2024-01-28
Cliente Piloto 75 S/A,Item SKU Industrial 37,919.1,0.0,2024-01-29
Cliente Piloto 99 S/A,Item SKU Industrial 141,28.02,0.0,2024-01-29
Cliente Piloto 72 S/A,Item SKU Industrial 232,1161.16,0.0,2024-01-29
Cliente Piloto 3 S/A,Item SKU Industrial 136,1983.28,0.0,2024-01-29
Cliente Piloto 142 S/A,Item SKU Industrial 389,10074.92,0.0,2024-01-29
Cliente Piloto 188 S/A,Item SKU Industrial 188,991.69,0.0,2024-01-29
Cliente Piloto 205 S/A,Item SKU Industrial 128,2229.04,0.0,2024-01-29
Cliente Piloto 173 S/A,Item SKU Industrial 201,17859.27,0.0,2024-01-29
Cliente Piloto 224 S/A,Item SKU Industrial 127,375.63,0.0,2024-01-29
Cliente Piloto 34 S/A,Item SKU Industrial 257,2786.96,0.0,2024-01-29
Cliente Piloto 45 S/A,Item SKU Industrial 164,2295.86,0.0,2024-01-29
Cliente Piloto 61 S/A,Item SKU Industrial 35,341.04,0.0,2024-01-29
Cliente Piloto 83 S/A,Item SKU Industrial 194,9767.52,0.0,2024-01-29
Cliente Piloto 123 S/A,Item SKU Industrial 191,4167.59,0.0,2024-01-29
Cliente Piloto 102 S/A,Item SKU Industrial 104,20769.06,0.0,2024-01-29
Cliente Piloto 16 S/A,Item SKU Industrial 23,3667.95,0.0,2024-01-29
Cliente Piloto 66 S/A,Item SKU Industrial 265,81.05,0.0,2024-01-29
Cliente Piloto 168 S/A,Item SKU Industrial 290,443.7,0.0,2024-01-29
Cliente Piloto 145 S/A,Item SKU Industrial 430,3803.98,0.0,2024-01-29
Cliente Piloto 119 S/A,Item SKU Industrial 462,11384.7,0.0,2024-01-29
Cliente Piloto 162 S/A,Item SKU Industrial 384,4504.5,0.0,2024-01-29
Cliente Piloto 234 S/A,Item SKU Industrial 260,567.0,0.0,2024-01-29
Cliente Piloto 124 S/A,Item SKU Industrial 414,1956.81,0.0,2024-01-29
Cliente Piloto 144 S/A,Item SKU Industrial 479,6697.5,0.0,2024-01-29
Cliente Piloto 102 S/A,Item SKU Industrial 358,4353.25,0.0,2024-01-29
Cliente Piloto 205 S/A,Item SKU Industrial 10,6486.44,0.0,2024-01-30
Cliente Piloto 59 S/A,Item SKU Industrial 484,6605.69,0.0,2024-01-30
Cliente Piloto 215 S/A,Item SKU Industrial 456,1396.64,0.0,2024-01-30
Cliente Piloto 8 S/A,Item SKU Industrial 54,1945.58,0.0,2024-01-30
Cliente Piloto 210 S/A,Item SKU Industrial 52,1752.84,0.0,2024-01-30
Cliente Piloto 12 S/A,Item SKU Industrial 148,17137.92,0.0,2024-01-30
Cliente Piloto 119 S/A,Item SKU Industrial 160,5055.38,0.0,2024-01-30
Cliente Piloto 159 S/A,Item SKU Industrial 370,1886.32,0.0,2024-01-30
Cliente Piloto 206 S/A,Item SKU Industrial 14,3711.27,0.0,2024-01-30
Cliente Piloto 34 S/A,Item SKU Industrial 178,2999.43,0.0,2024-01-30
Cliente Piloto 82 S/A,Item SKU Industrial 412,3392.16,0.0,2024-01-30
Cliente Piloto 248 S/A,Item SKU Industrial 366,825.36,0.0,2024-01-30
Cliente Piloto 98 S/A,Item SKU Industrial 500,568.26,0.0,2024-01-30
Cliente Piloto 127 S/A,Item SKU Industrial 53,2027.94,0.0,2024-01-30
Cliente Piloto 75 S/A,Item SKU Industrial 408,267.55,0.0,2024-01-30
Cliente Piloto 105 S/A,Item SKU Industrial 335,7991.28,0.0,2024-01-30
Cliente Piloto 204 S/A,Item SKU Industrial 22,8793.67,0.0,2024-01-30
Cliente Piloto 49 S/A,Item SKU Industrial 30,1900.08,0.0,2024-01-30
Cliente Piloto 79 S/A,Item SKU Industrial 191,1580.81,0.0,2024-01-30
Cliente Piloto 185 S/A,Item SKU Industrial 260,27.0,0.0,2024-01-30
Cliente Piloto 179 S/A,Item SKU Industrial 162,13828.34,0.0,2024-01-31
Cliente Piloto 165 S/A,Item SKU Industrial 428,3192.63,0.0,2024-01-31
Cliente Piloto 145 S/A,Item SKU Industrial 452,1549.38,0.0,2024-01-31
Cliente Piloto 186 S/A,Item SKU Industrial 100,2572.92,0.0,2024-01-31
Cliente Piloto 215 S/A,Item SKU Industrial 338,4544.24,0.0,2024-01-31
Cliente Piloto 218 S/A,Item SKU Industrial 399,1117.35,0.0,2024-01-31
Cliente Piloto 157 S/A,Item SKU Industrial 307,2025.38,0.0,2024-01-31
Cliente Piloto 161 S/A,Item SKU Industrial 141,462.33,0.0,2024-01-31
Cliente Piloto 60 S/A,Item SKU Industrial 83,2516.4,0.0,2024-01-31
Cliente Piloto 219 S/A,Item SKU Industrial 177,13057.88,0.0,2024-01-31
Cliente Piloto 217 S/A,Item SKU Industrial 198,943.36,0.0,2024-01-31
Cliente Piloto 120 S/A,Item SKU Industrial 112,288.66,0.0,2024-01-31
Cliente Piloto 183 S/A,Item SKU Industrial 56,132.6,0.0,2024-01-31
Cliente Piloto 138 S/A,Item SKU Industrial 460,5333.56,0.0,2024-01-31
Cliente Piloto 31 S/A,Item SKU Industrial 340,2082.08,0.0,2024-02-01
Cliente Piloto 130 S/A,Item SKU Industrial 467,6935.6,0.0,2024-02-01
Cliente Piloto 16 S/A,Item SKU Industrial 211,51.19,0.0,2024-02-01
Cliente Piloto 137 S/A,Item SKU Industrial 140,609.84,0.0,2024-02-01
Cliente Piloto 73 S/A,Item SKU Industrial 293,761.67,0.0,2024-02-01
Cliente Piloto 166 S/A,Item SKU Industrial 298,969.65,0.0,2024-02-01
Cliente Piloto 203 S/A,Item SKU Industrial 401,1202.6,0.0,2024-02-01
Cliente Piloto 54 S/A,Item SKU Industrial 101,9795.76,0.0,2024-02-01
Cliente Piloto 184 S/A,Item SKU Industrial 304,26134.64,0.0,2024-02-01
Cliente Piloto 214 S/A,Item SKU Industrial 359,1210.6,0.0,2024-02-01
Cliente Piloto 225 S/A,Item SKU Industrial 28,5084.64,0.0,2024-02-01
Cliente Piloto 100 S/A,Item SKU Industrial 41,4664.75,0.0,2024-02-01
Cliente Piloto 109 S/A,Item SKU Industrial 355,368.1,0.0,2024-02-01
Cliente Piloto 87 S/A,Item SKU Industrial 303,3960.14,0.0,2024-02-01
Cliente Piloto 173 S/A,Item SKU Industrial 496,1041.3,0.0,2024-02-01
Cliente Piloto 237 S/A,Item SKU Industrial 146,5374.62,0.0,2024-02-01
Cliente Piloto 162 S/A,Item SKU Industrial 256,7501.96,0.0,2024-02-01
Cliente Piloto 137 S/A,Item SKU Industrial 462,9107.76,0.0,2024-02-01
Cliente Piloto 216 S/A,Item SKU Industrial 227,117.96,0.0,2024-02-01
Cliente Piloto 8 S/A,Item SKU Industrial 236,352.44,0.0,2024-02-01
Cliente Piloto 7 S/A,Item SKU Industrial 361,5517.86,0.0,2024-02-01
Cliente Piloto 36 S/A,Item SKU Industrial 380,1170.0,0.0,2024-02-01
Cliente Piloto 18 S/A,Item SKU Industrial 455,1403.92,0.0,2024-02-01
Cliente Piloto 3 S/A,Item SKU Industrial 489,971.8,0.0,2024-02-01
Cliente Piloto 28 S/A,Item SKU Industrial 13,1375.5,0.0,2024-02-01
Cliente Piloto 70 S/A,Item SKU Industrial 210,4013.0,0.0,2024-02-01
Cliente Piloto 236 S/A,Item SKU Industrial 229,71.79,0.0,2024-02-01
Cliente Piloto 172 S/A,Item SKU Industrial 397,13679.82,0.0,2024-02-01
Cliente Piloto 149 S/A,Item SKU Industrial 100,4655.76,0.0,2024-02-01
Cliente Piloto 27 S/A,Item SKU Industrial 24,2621.64,0.0,2024-02-02
Cliente Piloto 246 S/A,Item SKU Industrial 29,4363.2,0.0,2024-02-02
Cliente Piloto 181 S/A,Item SKU Industrial 171,1224.16,0.0,2024-02-02
Cliente Piloto 170 S/A,Item SKU Industrial 409,3166.09,0.0,2024-02-02
Cliente Piloto 187 S/A,Item SKU Industrial 228,1411.92,0.0,2024-02-02
Cliente Piloto 175 S/A,Item SKU Industrial 378,2056.73,0.0,2024-02-02
Cliente Piloto 222 S/A,Item SKU Industrial 188,223.93,0.0,2024-02-02
Cliente Piloto 233 S/A,Item SKU Industrial 346,15405.12,0.0,2024-02-02
Cliente Piloto 162 S/A,Item SKU Industrial 230,1376.16,0.0,2024-02-02
Cliente Piloto 165 S/A,Item SKU Industrial 321,1363.32,0.0,2024-02-02
Cliente Piloto 134 S/A,Item SKU Industrial 340,2379.52,0.0,2024-02-02
Cliente Piloto 135 S/A,Item SKU Industrial 119,453.86,0.0,2024-02-02
Cliente Piloto 224 S/A,Item SKU Industrial 156,2091.36,0.0,2024-02-02
Cliente Piloto 224 S/A,Item SKU Industrial 272,4786.98,0.0,2024-02-02
Cliente Piloto 245 S/A,Item SKU Industrial 175,5335.31,0.0,2024-02-02
Cliente Piloto 153 S/A,Item SKU Industrial 465,4001.5,0.0,2024-02-02
Cliente Piloto 33 S/A,Item SKU Industrial 104,4260.32,0.0,2024-02-02
Cliente Piloto 55 S/A,Item SKU Industrial 92,2721.15,0.0,2024-02-02
Cliente Piloto 186 S/A,Item SKU Industrial 186,4238.3,0.0,2024-02-02
Cliente Piloto 7 S/A,Item SKU Industrial 460,453.92,0.0,2024-02-02
Cliente Piloto 137 S/A,Item SKU Industrial 428,2776.2,0.0,2024-02-03
Cliente Piloto 119 S/A,Item SKU Industrial 218,441.21,0.0,2024-02-03
Cliente Piloto 133 S/A,Item SKU Industrial 4,3940.2,0.0,2024-02-03
Cliente Piloto 56 S/A,Item SKU Industrial 90,16038.72,0.0,2024-02-03
Cliente Piloto 96 S/A,Item SKU Industrial 104,14911.12,0.0,2024-02-03
Cliente Piloto 68 S/A,Item SKU Industrial 339,89.61,0.0,2024-02-04
Cliente Piloto 239 S/A,Item SKU Industrial 267,3347.19,0.0,2024-02-04
Cliente Piloto 95 S/A,Item SKU Industrial 461,4297.21,0.0,2024-02-04
Cliente Piloto 156 S/A,Item SKU Industrial 181,3325.0,0.0,2024-02-04
Cliente Piloto 203 S/A,Item SKU Industrial 456,1155.84,0.0,2024-02-04
Cliente Piloto 235 S/A,Item SKU Industrial 360,3603.49,0.0,2024-02-04
Cliente Piloto 78 S/A,Item SKU Industrial 248,873.62,0.0,2024-02-05
Cliente Piloto 202 S/A,Item SKU Industrial 54,2319.73,0.0,2024-02-05
Cliente Piloto 46 S/A,Item SKU Industrial 161,12444.04,0.0,2024-02-05
Cliente Piloto 141 S/A,Item SKU Industrial 434,4395.6,0.0,2024-02-05
Cliente Piloto 223 S/A,Item SKU Industrial 422,2481.0,0.0,2024-02-05
Cliente Piloto 222 S/A,Item SKU Industrial 411,15113.83,0.0,2024-02-05
Cliente Piloto 3 S/A,Item SKU Industrial 226,604.16,0.0,2024-02-05
Cliente Piloto 222 S/A,Item SKU Industrial 15,1026.52,0.0,2024-02-05
Cliente Piloto 6 S/A,Item SKU Industrial 224,1471.05,0.0,2024-02-05
Cliente Piloto 93 S/A,Item SKU Industrial 61,9171.84,0.0,2024-02-05
Cliente Piloto 8 S/A,Item SKU Industrial 122,3677.44,0.0,2024-02-05
Cliente Piloto 172 S/A,Item SKU Industrial 277,1506.48,0.0,2024-02-05
Cliente Piloto 237 S/A,Item SKU Industrial 46,2697.53,0.0,2024-02-05
Cliente Piloto 235 S/A,Item SKU Industrial 453,2735.04,0.0,2024-02-05
Cliente Piloto 108 S/A,Item SKU Industrial 390,378.0,0.0,2024-02-05
Cliente Piloto 161 S/A,Item SKU Industrial 294,737.46,0.0,2024-02-05
Cliente Piloto 209 S/A,Item SKU Industrial 62,405.27,0.0,2024-02-05
Cliente Piloto 240 S/A,Item SKU Industrial 86,661.25,0.0,2024-02-05
Cliente Piloto 75 S/A,Item SKU Industrial 446,9635.66,0.0,2024-02-05
Cliente Piloto 77 S/A,Item SKU Industrial 210,2889.36,0.0,2024-02-05
Cliente Piloto 156 S/A,Item SKU Industrial 8,4285.17,0.0,2024-02-06
Cliente Piloto 170 S/A,Item SKU Industrial 478,1541.56,0.0,2024-02-06
Cliente Piloto 171 S/A,Item SKU Industrial 352,32.58,0.0,2024-02-06
Cliente Piloto 213 S/A,Item SKU Industrial 484,4313.92,0.0,2024-02-06
Cliente Piloto 216 S/A,Item SKU Industrial 495,11203.5,0.0,2024-02-06
Cliente Piloto 170 S/A,Item SKU Industrial 94,1390.84,0.0,2024-02-06
Cliente Piloto 104 S/A,Item SKU Industrial 321,1060.36,0.0,2024-02-06
Cliente Piloto 66 S/A,Item SKU Industrial 427,1706.67,0.0,2024-02-06
Cliente Piloto 55 S/A,Item SKU Industrial 39,413.4,0.0,2024-02-06
Cliente Piloto 200 S/A,Item SKU Industrial 81,2235.6,0.0,2024-02-06
Cliente Piloto 176 S/A,Item SKU Industrial 187,918.4,0.0,2024-02-06
Cliente Piloto 91 S/A,Item SKU Industrial 84,560.7,0.0,2024-02-06
Cliente Piloto 22 S/A,Item SKU Industrial 88,7545.65,0.0,2024-02-06
Cliente Piloto 101 S/A,Item SKU Industrial 242,680.75,0.0,2024-02-06
Cliente Piloto 155 S/A,Item SKU Industrial 342,13540.66,0.0,2024-02-06
Cliente Piloto 121 S/A,Item SKU Industrial 93,12262.77,0.0,2024-02-06
Cliente Piloto 93 S/A,Item SKU Industrial 86,776.25,0.0,2024-02-06
Cliente Piloto 195 S/A,Item SKU Industrial 44,4613.7,0.0,2024-02-06
Cliente Piloto 108 S/A,Item SKU Industrial 137,1277.64,0.0,2024-02-06
Cliente Piloto 141 S/A,Item SKU Industrial 421,5414.5,0.0,2024-02-06
Cliente Piloto 173 S/A,Item SKU Industrial 74,1454.4,0.0,2024-02-06
Cliente Piloto 10 S/A,Item SKU Industrial 36,3046.5,0.0,2024-02-06
Cliente Piloto 228 S/A,Item SKU Industrial 101,21852.08,0.0,2024-02-06
Cliente Piloto 9 S/A,Item SKU Industrial 476,408.2,0.0,2024-02-06
Cliente Piloto 169 S/A,Item SKU Industrial 449,430.85,0.0,2024-02-07
Cliente Piloto 221 S/A,Item SKU Industrial 114,9672.6,0.0,2024-02-07
Cliente Piloto 68 S/A,Item SKU Industrial 257,4877.18,0.0,2024-02-07
Cliente Piloto 197 S/A,Item SKU Industrial 58,617.76,0.0,2024-02-07
Cliente Piloto 139 S/A,Item SKU Industrial 154,430.1,0.0,2024-02-07
Cliente Piloto 56 S/A,Item SKU Industrial 365,3400.74,0.0,2024-02-07
Cliente Piloto 179 S/A,Item SKU Industrial 404,4019.2,0.0,2024-02-07
Cliente Piloto 149 S/A,Item SKU Industrial 116,1518.45,0.0,2024-02-07
Cliente Piloto 99 S/A,Item SKU Industrial 343,23084.1,0.0,2024-02-07
Cliente Piloto 76 S/A,Item SKU Industrial 266,378.16,0.0,2024-02-07
Cliente Piloto 26 S/A,Item SKU Industrial 315,328.48,0.0,2024-02-07
Cliente Piloto 115 S/A,Item SKU Industrial 203,16471.75,0.0,2024-02-07
Cliente Piloto 147 S/A,Item SKU Industrial 41,4764.0,0.0,2024-02-07
Cliente Piloto 109 S/A,Item SKU Industrial 105,2300.33,0.0,2024-02-07
Cliente Piloto 188 S/A,Item SKU Industrial 389,10289.28,0.0,2024-02-07
Cliente Piloto 199 S/A,Item SKU Industrial 378,6170.19,0.0,2024-02-07
Cliente Piloto 47 S/A,Item SKU Industrial 193,4429.8,0.0,2024-02-07
Cliente Piloto 247 S/A,Item SKU Industrial 401,962.08,0.0,2024-02-07
Cliente Piloto 71 S/A,Item SKU Industrial 278,6559.14,0.0,2024-02-07
Cliente Piloto 154 S/A,Item SKU Industrial 354,1182.06,0.0,2024-02-07
Cliente Piloto 40 S/A,Item SKU Industrial 237,1003.88,0.0,2024-02-07
Cliente Piloto 185 S/A,Item SKU Industrial 385,1458.6,0.0,2024-02-08
Cliente Piloto 177 S/A,Item SKU Industrial 195,2746.14,0.0,2024-02-08
Cliente Piloto 215 S/A,Item SKU Industrial 367,638.0,0.0,2024-02-08
Cliente Piloto 181 S/A,Item SKU Industrial 280,3790.4,0.0,2024-02-08
Cliente Piloto 248 S/A,Item SKU Industrial 283,543.69,0.0,2024-02-08
Cliente Piloto 116 S/A,Item SKU Industrial 40,6235.32,0.0,2024-02-08
Cliente Piloto 23 S/A,Item SKU Industrial 447,406.6,0.0,2024-02-08
Cliente Piloto 109 S/A,Item SKU Industrial 189,256.2,0.0,2024-02-08
Cliente Piloto 69 S/A,Item SKU Industrial 164,1996.4,0.0,2024-02-08
Cliente Piloto 95 S/A,Item SKU Industrial 482,46.77,0.0,2024-02-08
Cliente Piloto 181 S/A,Item SKU Industrial 477,4794.24,0.0,2024-02-08
Cliente Piloto 62 S/A,Item SKU Industrial 24,10268.09,0.0,2024-02-08
Cliente Piloto 169 S/A,Item SKU Industrial 24,873.88,0.0,2024-02-08
Cliente Piloto 57 S/A,Item SKU Industrial 490,2430.68,0.0,2024-02-08
Cliente Piloto 249 S/A,Item SKU Industrial 4,3152.16,0.0,2024-02-08
Cliente Piloto 188 S/A,Item SKU Industrial 323,5341.66,0.0,2024-02-08
Cliente Piloto 54 S/A,Item SKU Industrial 290,939.6,0.0,2024-02-08
Cliente Piloto 149 S/A,Item SKU Industrial 343,24110.06,0.0,2024-02-09
Cliente Piloto 200 S/A,Item SKU Industrial 314,5753.0,0.0,2024-02-09
Cliente Piloto 241 S/A,Item SKU Industrial 306,5560.8,0.0,2024-02-09
Cliente Piloto 16 S/A,Item SKU Industrial 30,2510.82,0.0,2024-02-09
Cliente Piloto 59 S/A,Item SKU Industrial 190,2840.5,0.0,2024-02-09
Cliente Piloto 247 S/A,Item SKU Industrial 357,12875.73,0.0,2024-02-09
Cliente Piloto 31 S/A,Item SKU Industrial 25,220.69,0.0,2024-02-09
Cliente Piloto 170 S/A,Item SKU Industrial 112,424.5,0.0,2024-02-09
Cliente Piloto 202 S/A,Item SKU Industrial 411,13270.68,0.0,2024-02-09
Cliente Piloto 32 S/A,Item SKU Industrial 435,476.51,0.0,2024-02-09
Cliente Piloto 187 S/A,Item SKU Industrial 206,4189.79,0.0,2024-02-09
Cliente Piloto 162 S/A,Item SKU Industrial 185,3726.24,0.0,2024-02-09
Cliente Piloto 9 S/A,Item SKU Industrial 382,310.34,0.0,2024-02-09
Cliente Piloto 209 S/A,Item SKU Industrial 496,3204.0,0.0,2024-02-09
Cliente Piloto 139 S/A,Item SKU Industrial 379,1067.55,0.0,2024-02-09
Cliente Piloto 224 S/A,Item SKU Industrial 47,7802.24,0.0,2024-02-09
Cliente Piloto 10 S/A,Item SKU Industrial 374,14251.38,0.0,2024-02-09
Cliente Piloto 214 S/A,Item SKU Industrial 228,235.32,0.0,2024-02-09
Cliente Piloto 249 S/A,Item SKU Industrial 39,137.8,0.0,2024-02-09
Cliente Piloto 17 S/A,Item SKU Industrial 16,33301.85,0.0,2024-02-09
Cliente Piloto 68 S/A,Item SKU Industrial 22,6974.29,0.0,2024-02-09
Cliente Piloto 48 S/A,Item SKU Industrial 213,1197.3,0.0,2024-02-09
Cliente Piloto 180 S/A,Item SKU Industrial 310,6928.52,0.0,2024-02-09
Cliente Piloto 141 S/A,Item SKU Industrial 73,1319.88,0.0,2024-02-10
Cliente Piloto 83 S/A,Item SKU Industrial 271,4785.34,0.0,2024-02-11
Cliente Piloto 43 S/A,Item SKU Industrial 100,4165.68,0.0,2024-02-11
Cliente Piloto 116 S/A,Item SKU Industrial 32,335.8,0.0,2024-02-11
Cliente Piloto 163 S/A,Item SKU Industrial 352,781.92,0.0,2024-02-11
Cliente Piloto 232 S/A,Item SKU Industrial 128,1901.24,0.0,2024-02-11
Cliente Piloto 78 S/A,Item SKU Industrial 452,1401.82,0.0,2024-02-11
Cliente Piloto 58 S/A,Item SKU Industrial 402,294.36,0.0,2024-02-11
Cliente Piloto 33 S/A,Item SKU Industrial 369,3788.07,0.0,2024-02-11
Cliente Piloto 119 S/A,Item SKU Industrial 193,4622.4,0.0,2024-02-12
Cliente Piloto 195 S/A,Item SKU Industrial 453,3030.72,0.0,2024-02-12
Cliente Piloto 114 S/A,Item SKU Industrial 283,1475.73,0.0,2024-02-12
Cliente Piloto 16 S/A,Item SKU Industrial 336,4932.62,0.0,2024-02-12
Cliente Piloto 247 S/A,Item SKU Industrial 390,75.6,0.0,2024-02-12
Cliente Piloto 83 S/A,Item SKU Industrial 488,242.94,0.0,2024-02-12
Cliente Piloto 179 S/A,Item SKU Industrial 13,1179.0,0.0,2024-02-12
