id_pedido,data_emissao,id_cliente,id_produto,quantidade,valor_unitario,total,custo_total_item,status
V000355,2024-01-24,C0059,P0388,32,52.85,1691.2,782.4,Faturado
V000356,2024-01-24,C0125,P0113,48,59.48,2855.04,1340.16,Faturado
V000357,2024-01-24,C0143,P0365,22,80.97,1781.34,862.4,Faturado
V000358,2024-01-24,C0245,P0434,4,99.9,399.6,218.04,Faturado
V000359,2024-01-24,C0030,P0325,5,108.42,542.1,317.2,Faturado
V000360,2024-01-24,C0170,P0414,37,102.99,3810.63,2338.77,Faturado
V000361,2024-01-24,C0229,P0376,41,28.65,1174.65,533.41,Faturado
V000362,2024-01-24,C0122,P0344,49,29.91,1465.59,903.56,Faturado
V000363,2024-01-24,C0125,P0443,13,86.37,1122.81,567.58,Faturado
V000364,2024-01-24,C0037,P0067,34,657.32,22348.88,10252.02,Faturado
V000365,2024-01-24,C0170,P0075,45,23.08,1038.6,551.25,Faturado
V000366,2024-01-25,C0125,P0416,21,34.97,734.37,333.9,Faturado
V000367,2024-01-25,C0227,P0109,8,158.15,1265.2,699.04,Faturado
V000368,2024-01-25,C0141,P0051,28,129.62,3629.36,2066.96,Faturado
V000369,2024-01-25,C0111,P0250,5,154.45,772.25,458.0,Faturado
V000370,2024-01-25,C0098,P0497,17,57.36,975.12,490.62,Faturado
V000371,2024-01-25,C0139,P0341,37,407.88,15091.56,7828.09,Faturado
V000372,2024-01-25,C0228,P0430,36,92.78,3340.08,2139.48,Faturado
V000373,2024-01-25,C0179,P0383,19,124.36,2362.84,1435.64,Faturado
V000374,2024-01-25,C0017,P0492,27,35.31,953.37,548.91,Faturado
V000375,2024-01-25,C0099,P0021,34,410.52,13957.68,8446.62,Faturado
V000376,2024-01-25,C0082,P0300,11,89.25,981.75,492.03,Faturado
V000377,2024-01-25,C0104,P0139,45,311.56,14020.2,7316.55,Faturado
V000378,2024-01-25,C0214,P0359,47,121.06,5689.82,2939.85,Faturado
V000379,2024-01-25,C0249,P0324,12,35.15,421.8,240.12,Faturado
V000380,2024-01-25,C0152,P0499,21,88.82,1865.22,1025.64,Faturado
V000381,2024-01-25,C0250,P0385,11,243.1,2674.1,1528.78,Faturado
V000382,2024-01-25,C0019,P0092,39,60.47,2358.33,1247.61,Faturado
V000383,2024-01-25,C0165,P0447,28,10.7,299.6,170.8,Faturado
V000384,2024-01-25,C0231,P0280,5,94.76,473.8,288.4,Faturado
V000385,2024-01-26,C0203,P0046,17,245.23,4168.91,2529.26,Faturado
V000386,2024-01-26,C0192,P0012,17,59.7,1014.9,603.67,Faturado
V000387,2024-01-26,C0249,P0070,49,261.34,12805.66,7435.75,Faturado
V000388,2024-01-26,C0243,P0017,33,89.81,2963.73,1344.42,Faturado
V000389,2024-01-26,C0242,P0371,32,354.75,11352.0,7336.32,Faturado
V000390,2024-01-26,C0209,P0147,8,81.92,655.36,408.16,Faturado
V000391,2024-01-26,C0179,P0154,19,18.7,355.3,163.59,Faturado
V000392,2024-01-26,C0181,P0304,38,533.36,20267.68,11841.94,Faturado
V000393,2024-01-26,C0206,P0108,3,100.92,302.76,158.82,Faturado
V000394,2024-01-26,C0219,P0236,5,16.02,80.1,44.05,Faturado
V000395,2024-01-26,C0082,P0308,13,38.11,495.43,264.94,Faturado
V000396,2024-01-26,C0092,P0352,47,32.58,1531.26,829.08,Faturado
V000397,2024-01-26,C0179,P0070,46,261.34,12021.64,6980.5,Faturado
V000398,2024-01-26,C0175,P0183,31,14.38,445.78,286.44,Faturado
V000399,2024-01-26,C0239,P0250,16,154.45,2471.2,1465.6,Faturado
V000400,2024-01-26,C0004,P0228,32,39.22,1255.04,714.56,Faturado
V000401,2024-01-26,C0135,P0102,22,21.5,473.0,291.94,Faturado
V000402,2024-01-26,C0109,P0075,29,23.08,669.32,355.25,Faturado
V000403,2024-01-26,C0163,P0417,22,142.37,3132.14,1505.9,Faturado
V000404,2024-01-26,C0048,P0446,43,253.57,10903.51,4945.0,Faturado
V000405,2024-01-26,C0073,P0216,3,32.42,97.26,60.84,Faturado
V000406,2024-01-26,C0072,P0407,10,127.37,1273.7,710.7,Faturado
V000407,2024-01-26,C0116,P0399,42,85.95,3609.9,2254.98,Faturado
V000408,2024-01-26,C0173,P0411,21,368.63,7741.23,4600.47,Faturado
V000409,2024-01-27,C0163,P0057,8,225.01,1800.08,1070.96,Faturado
V000410,2024-01-27,C0019,P0222,26,175.19,4554.94,2348.84,Faturado
V000411,2024-01-27,C0114,P0303,49,86.09,4218.41,2616.6,Faturado
V000412,2024-01-28,C0065,P0067,36,657.32,23663.52,10855.08,Faturado
V000413,2024-01-29,C0075,P0037,2,459.55,919.1,436.42,Faturado
V000414,2024-01-29,C0099,P0141,2,14.01,28.02,16.0,Faturado
V000415,2024-01-29,C0072,P0232,26,44.66,1161.16,658.84,Faturado
V000416,2024-01-29,C0003,P0136,13,152.56,1983.28,1125.67,Faturado
V000417,2024-01-29,C0142,P0389,47,214.36,10074.92,4770.97,Faturado
V000418,2024-01-29,C0188,P0188,31,31.99,991.69,449.81,Faturado
V000419,2024-01-29,C0205,P0128,34,65.56,2229.04,1107.72,Faturado
V000420,2024-01-29,C0173,P0201,39,457.93,17859.27,9281.61,Faturado
V000421,2024-01-29,C0224,P0127,3,125.21,375.63,186.84,Faturado
V000422,2024-01-29,C0034,P0257,8,348.37,2786.96,1619.04,Faturado
V000423,2024-01-29,C0045,P0164,23,99.82,2295.86,1348.03,Faturado
V000424,2024-01-29,C0061,P0035,14,24.36,341.04,199.22,Faturado
V000425,2024-01-29,C0083,P0194,27,361.76,9767.52,5949.45,Faturado
V000426,2024-01-29,C0123,P0191,29,143.71,4167.59,2596.08,Faturado
V000427,2024-01-29,C0102,P0104,39,532.54,20769.06,12569.31,Faturado
V000428,2024-01-29,C0016,P0023,39,94.05,3667.95,1703.52,Faturado
V000429,2024-01-29,C0066,P0265,1,81.05,81.05,47.33,Faturado
V000430,2024-01-29,C0168,P0290,17,26.1,443.7,256.36,Faturado
V000431,2024-01-29,C0145,P0430,41,92.78,3803.98,2436.63,Faturado
V000432,2024-01-29,C0119,P0462,30,379.49,11384.7,5527.8,Faturado
V000433,2024-01-29,C0162,P0384,13,346.5,4504.5,2806.05,Faturado
V000434,2024-01-29,C0234,P0260,21,27.0,567.0,309.54,Faturado
V000435,2024-01-29,C0124,P0414,19,102.99,1956.81,1200.99,Faturado
V000436,2024-01-29,C0144,P0479,19,352.5,6697.5,3250.9,Faturado
V000437,2024-01-29,C0102,P0358,25,174.13,4353.25,2347.5,Faturado
V000438,2024-01-30,C0205,P0010,31,209.24,6486.44,4154.62,Faturado
V000439,2024-01-30,C0059,P0484,49,134.81,6605.69,3525.55,Faturado
V000440,2024-01-30,C0215,P0456,29,48.16,1396.64,711.66,Faturado
V000441,2024-01-30,C0008,P0054,26,74.83,1945.58,891.28,Faturado
V000442,2024-01-30,C0210,P0052,18,97.38,1752.84,1063.62,Faturado
V000443,2024-01-30,C0012,P0148,32,535.56,17137.92,9625.28,Faturado
V000444,2024-01-30,C0119,P0160,22,229.79,5055.38,2866.16,Faturado
V000445,2024-01-30,C0159,P0370,38,49.64,1886.32,962.16,Faturado
V000446,2024-01-30,C0206,P0014,17,218.31,3711.27,1778.37,Faturado
V000447,2024-01-30,C0034,P0178,23,130.41,2999.43,1447.16,Faturado
V000448,2024-01-30,C0082,P0412,24,141.34,3392.16,1622.4,Faturado
V000449,2024-01-30,C0248,P0366,8,103.17,825.36,439.04,Faturado
V000450,2024-01-30,C0098,P0500,41,13.86,568.26,285.77,Faturado
V000451,2024-01-30,C0127,P0053,6,337.99,2027.94,1107.6,Faturado
V000452,2024-01-30,C0075,P0408,5,53.51,267.55,154.0,Faturado
V000453,2024-01-30,C0105,P0335,44,181.62,7991.28,4830.76,Faturado
V000454,2024-01-30,C0204,P0022,29,303.23,8793.67,5612.66,Faturado
V000455,2024-01-30,C0049,P0030,28,67.86,1900.08,1226.4,Faturado
V000456,2024-01-30,C0079,P0191,11,143.71,1580.81,984.72,Faturado
V000457,2024-01-30,C0185,P0260,1,27.0,27.0,14.74,Faturado
V000458,2024-01-31,C0179,P0162,47,294.22,13828.34,7321.66,Faturado
V000459,2024-01-31,C0165,P0428,23,138.81,3192.63,1966.27,Faturado
V000460,2024-01-31,C0145,P0452,21,73.78,1549.38,762.93,Faturado
V000461,2024-01-31,C0186,P0100,21,122.52,2572.92,1355.34,Faturado
V000462,2024-01-31,C0215,P0338,43,105.68,4544.24,2586.45,Faturado
V000463,2024-01-31,C0218,P0399,13,85.95,1117.35,697.97,Faturado
V000464,2024-01-31,C0157,P0307,37,54.74,2025.38,971.99,Faturado
V000465,2024-01-31,C0161,P0141,33,14.01,462.33,264.0,Faturado
V000466,2024-01-31,C0060,P0083,24,104.85,2516.4,1558.32,Faturado
V000467,2024-01-31,C0219,P0177,44,296.77,13057.88,7790.2,Faturado
V000468,2024-01-31,C0217,P0198,11,85.76,943.36,580.47,Faturado
V000469,2024-01-31,C0120,P0112,17,16.98,288.66,155.21,Faturado
V000470,2024-01-31,C0183,P0056,4,33.15,132.6,71.32,Faturado
V000471,2024-01-31,C0138,P0460,47,113.48,5333.56,3235.01,Faturado
V000472,2024-02-01,C0031,P0340,28,74.36,2082.08,1089.76,Faturado
V000473,2024-02-01,C0130,P0467,40,173.39,6935.6,3443.6,Faturado
V000474,2024-02-01,C0016,P0211,1,51.19,51.19,29.7,Faturado
V000475,2024-02-01,C0137,P0140,36,16.94,609.84,320.76,Faturado
V000476,2024-02-01,C0073,P0293,21,36.27,761.67,463.68,Faturado
V000477,2024-02-01,C0166,P0298,43,22.55,969.65,585.66,Faturado
V000478,2024-02-01,C0203,P0401,35,34.36,1202.6,730.45,Faturado
V000479,2024-02-01,C0054,P0101,13,753.52,9795.76,5320.64,Faturado
V000480,2024-02-01,C0184,P0304,49,533.36,26134.64,15269.87,Faturado
V000481,2024-02-01,C0214,P0359,10,121.06,1210.6,625.5,Faturado
V000482,2024-02-01,C0225,P0028,44,115.56,5084.64,2651.88,Faturado
V000483,2024-02-01,C0100,P0041,47,99.25,4664.75,2671.01,Faturado
V000484,2024-02-01,C0109,P0355,10,36.81,368.1,193.5,Faturado
V000485,2024-02-01,C0087,P0303,46,86.09,3960.14,2456.4,Faturado
V000486,2024-02-01,C0173,P0496,13,80.1,1041.3,545.87,Faturado
V000487,2024-02-01,C0237,P0146,37,145.26,5374.62,2898.21,Faturado
V000488,2024-02-01,C0162,P0256,38,197.42,7501.96,4808.14,Faturado
V000489,2024-02-01,C0137,P0462,24,379.49,9107.76,4422.24,Faturado
V000490,2024-02-01,C0216,P0227,2,58.98,117.96,66.02,Faturado
V000491,2024-02-01,C0008,P0236,22,16.02,352.44,193.82,Faturado
V000492,2024-02-01,C0007,P0361,17,324.58,5517.86,2580.94,Faturado
V000493,2024-02-01,C0036,P0380,36,32.5,1170.0,683.64,Faturado
V000494,2024-02-01,C0018,P0455,14,100.28,1403.92,805.7,Faturado
V000495,2024-02-01,C0003,P0489,10,97.18,971.8,557.6,Faturado
V000496,2024-02-01,C0028,P0013,35,39.3,1375.5,824.95,Faturado
V000497,2024-02-01,C0070,P0210,25,160.52,4013.0,1893.5,Faturado
V000498,2024-02-01,C0236,P0229,3,23.93,71.79,40.14,Faturado
V000499,2024-02-01,C0172,P0397,47,291.06,13679.82,6921.22,Faturado
V000500,2024-02-01,C0149,P0100,38,122.52,4655.76,2452.52,Faturado
V000501,2024-02-02,C0027,P0024,12,218.47,2621.64,1459.8,Faturado
V000502,2024-02-02,C0246,P0029,16,272.7,4363.2,2244.48,Faturado
V000503,2024-02-02,C0181,P0171,16,76.51,1224.16,634.72,Faturado
V000504,2024-02-02,C0170,P0409,43,73.63,3166.09,1851.58,Faturado
V000505,2024-02-02,C0187,P0228,36,39.22,1411.92,803.88,Faturado
V000506,2024-02-02,C0175,P0378,13,158.21,2056.73,1241.63,Faturado
V000507,2024-02-02,C0222,P0188,7,31.99,223.93,101.57,Faturado
V000508,2024-02-02,C0233,P0346,36,427.92,15405.12,7147.8,Faturado
V000509,2024-02-02,C0162,P0230,47,29.28,1376.16,741.66,Faturado
V000510,2024-02-02,C0165,P0321,9,151.48,1363.32,629.46,Faturado
V000511,2024-02-02,C0134,P0340,32,74.36,2379.52,1245.44,Faturado
V000512,2024-02-02,C0135,P0119,11,41.26,453.86,263.45,Faturado
V000513,2024-02-02,C0224,P0156,8,261.42,2091.36,1035.12,Faturado
V000514,2024-02-02,C0224,P0272,33,145.06,4786.98,3089.13,Faturado
V000515,2024-02-02,C0245,P0175,23,231.97,5335.31,2554.15,Faturado
V000516,2024-02-02,C0153,P0465,25,160.06,4001.5,2307.5,Faturado
V000517,2024-02-02,C0033,P0104,8,532.54,4260.32,2578.32,Faturado
V000518,2024-02-02,C0055,P0092,45,60.47,2721.15,1439.55,Faturado
V000519,2024-02-02,C0186,P0186,22,192.65,4238.3,2736.8,Faturado
V000520,2024-02-02,C0007,P0460,4,113.48,453.92,275.32,Faturado
V000521,2024-02-03,C0137,P0428,20,138.81,2776.2,1709.8,Faturado
V000522,2024-02-03,C0119,P0218,11,40.11,441.21,275.22,Faturado
V000523,2024-02-03,C0133,P0004,15,262.68,3940.2,2309.25,Faturado
V000524,2024-02-03,C0056,P0090,32,501.21,16038.72,9103.68,Faturado
V000525,2024-02-03,C0096,P0104,28,532.54,14911.12,9024.12,Faturado
V000526,2024-02-04,C0068,P0339,1,89.61,89.61,47.51,Faturado
V000527,2024-02-04,C0239,P0267,49,68.31,3347.19,1862.49,Faturado
V000528,2024-02-04,C0095,P0461,47,91.43,4297.21,2162.0,Faturado
V000529,2024-02-04,C0156,P0181,38,87.5,3325.0,1600.18,Faturado
V000530,2024-02-04,C0203,P0456,24,48.16,1155.84,588.96,Faturado
V000531,2024-02-04,C0235,P0360,47,76.67,3603.49,2039.8,Faturado
V000532,2024-02-05,C0078,P0248,11,79.42,873.62,489.17,Faturado
V000533,2024-02-05,C0202,P0054,31,74.83,2319.73,1062.68,Faturado
V000534,2024-02-05,C0046,P0161,28,444.43,12444.04,7312.76,Faturado
V000535,2024-02-05,C0141,P0434,44,99.9,4395.6,2398.44,Faturado
V000536,2024-02-05,C0223,P0422,6,413.5,2481.0,1401.84,Faturado
V000537,2024-02-05,C0222,P0411,41,368.63,15113.83,8981.87,Faturado
V000538,2024-02-05,C0003,P0226,16,37.76,604.16,317.76,Faturado
V000539,2024-02-05,C0222,P0015,4,256.63,1026.52,483.04,Faturado
V000540,2024-02-05,C0006,P0224,35,42.03,1471.05,841.4,Faturado
V000541,2024-02-05,C0093,P0061,48,191.08,9171.84,5256.96,Faturado
V000542,2024-02-05,C0008,P0122,26,141.44,3677.44,2285.92,Faturado
V000543,2024-02-05,C0172,P0277,12,125.54,1506.48,918.84,Faturado
V000544,2024-02-05,C0237,P0046,11,245.23,2697.53,1636.58,Faturado
V000545,2024-02-05,C0235,P0453,37,73.92,2735.04,1495.91,Faturado
V000546,2024-02-05,C0108,P0390,25,15.12,378.0,187.25,Faturado
V000547,2024-02-05,C0161,P0294,18,40.97,737.46,427.14,Faturado
V000548,2024-02-05,C0209,P0062,19,21.33,405.27,209.0,Faturado
V000549,2024-02-05,C0240,P0086,23,28.75,661.25,399.05,Faturado
V000550,2024-02-05,C0075,P0446,38,253.57,9635.66,4370.0,Faturado
V000551,2024-02-05,C0077,P0210,18,160.52,2889.36,1363.32,Faturado
V000552,2024-02-06,C0156,P0008,27,158.71,4285.17,2491.29,Faturado
V000553,2024-02-06,C0170,P0478,34,45.34,1541.56,842.18,Faturado
V000554,2024-02-06,C0171,P0352,1,32.58,32.58,17.64,Faturado
V000555,2024-02-06,C0213,P0484,32,134.81,4313.92,2302.4,Faturado
V000556,2024-02-06,C0216,P0495,25,448.14,11203.5,5137.0,Faturado
V000557,2024-02-06,C0170,P0094,29,47.96,1390.84,792.28,Faturado
V000558,2024-02-06,C0104,P0321,7,151.48,1060.36,489.58,Faturado
V000559,2024-02-06,C0066,P0427,49,34.83,1706.67,1074.57,Faturado
V000560,2024-02-06,C0055,P0039,3,137.8,413.4,235.2,Faturado
V000561,2024-02-06,C0200,P0081,20,111.78,2235.6,1435.6,Faturado
V000562,2024-02-06,C0176,P0187,20,45.92,918.4,482.0,Faturado
V000563,2024-02-06,C0091,P0084,30,18.69,560.7,322.8,Faturado
V000564,2024-02-06,C0022,P0088,35,215.59,7545.65,4215.4,Faturado
V000565,2024-02-06,C0101,P0242,35,19.45,680.75,321.3,Faturado
V000566,2024-02-06,C0155,P0342,49,276.34,13540.66,7764.54,Faturado
V000567,2024-02-06,C0121,P0093,39,314.43,12262.77,7004.79,Faturado
V000568,2024-02-06,C0093,P0086,27,28.75,776.25,468.45,Faturado
V000569,2024-02-06,C0195,P0044,26,177.45,4613.7,2950.22,Faturado
V000570,2024-02-06,C0108,P0137,14,91.26,1277.64,817.32,Faturado
V000571,2024-02-06,C0141,P0421,17,318.5,5414.5,3446.58,Faturado
V000572,2024-02-06,C0173,P0074,18,80.8,1454.4,678.24,Faturado
V000573,2024-02-06,C0010,P0036,45,67.7,3046.5,1950.75,Faturado
V000574,2024-02-06,C0228,P0101,29,753.52,21852.08,11869.12,Faturado
V000575,2024-02-06,C0009,P0476,20,20.41,408.2,212.6,Faturado
V000576,2024-02-07,C0169,P0449,5,86.17,430.85,227.2,Faturado
V000577,2024-02-07,C0221,P0114,21,460.6,9672.6,5136.18,Faturado
V000578,2024-02-07,C0068,P0257,14,348.37,4877.18,2833.32,Faturado
V000579,2024-02-07,C0197,P0058,4,154.44,617.76,351.28,Faturado
V000580,2024-02-07,C0139,P0154,23,18.7,430.1,198.03,Faturado
V000581,2024-02-07,C0056,P0365,42,80.97,3400.74,1646.4,Faturado
V000582,2024-02-07,C0179,P0404,20,200.96,4019.2,2123.0,Faturado
V000583,2024-02-07,C0149,P0116,15,101.23,1518.45,859.2,Faturado
V000584,2024-02-07,C0099,P0343,45,512.98,23084.1,12430.35,Faturado
V000585,2024-02-07,C0076,P0266,29,13.04,378.16,240.41,Faturado
V000586,2024-02-07,C0026,P0315,8,41.06,328.48,168.32,Faturado
V000587,2024-02-07,C0115,P0203,41,401.75,16471.75,9405.4,Faturado
V000588,2024-02-07,C0147,P0041,48,99.25,4764.0,2727.84,Faturado
V000589,2024-02-07,C0109,P0105,19,121.07,2300.33,1221.7,Faturado
V000590,2024-02-07,C0188,P0389,48,214.36,10289.28,4872.48,Faturado
V000591,2024-02-07,C0199,P0378,39,158.21,6170.19,3724.89,Faturado
V000592,2024-02-07,C0047,P0193,46,96.3,4429.8,2093.46,Faturado
V000593,2024-02-07,C0247,P0401,28,34.36,962.08,584.36,Faturado
V000594,2024-02-07,C0071,P0278,46,142.59,6559.14,3193.78,Faturado
V000595,2024-02-07,C0154,P0354,27,43.78,1182.06,544.32,Faturado
V000596,2024-02-07,C0040,P0237,4,250.97,1003.88,560.64,Faturado
V000597,2024-02-08,C0185,P0385,6,243.1,1458.6,833.88,Faturado
V000598,2024-02-08,C0177,P0195,37,74.22,2746.14,1740.48,Faturado
V000599,2024-02-08,C0215,P0367,10,63.8,638.0,341.0,Faturado
V000600,2024-02-08,C0181,P0280,40,94.76,3790.4,2307.2,Faturado
V000601,2024-02-08,C0248,P0283,7,77.67,543.69,290.85,Faturado
V000602,2024-02-08,C0116,P0040,39,159.88,6235.32,3574.74,Faturado
V000603,2024-02-08,C0023,P0447,38,10.7,406.6,231.8,Faturado
V000604,2024-02-08,C0109,P0189,21,12.2,256.2,127.89,Faturado
V000605,2024-02-08,C0069,P0164,20,99.82,1996.4,1172.2,Faturado
V000606,2024-02-08,C0095,P0482,3,15.59,46.77,23.37,Faturado
V000607,2024-02-08,C0181,P0477,22,217.92,4794.24,2661.34,Faturado
V000608,2024-02-08,C0062,P0024,47,218.47,10268.09,5717.55,Faturado
V000609,2024-02-08,C0169,P0024,4,218.47,873.88,486.6,Faturado
V000610,2024-02-08,C0057,P0490,28,86.81,2430.68,1251.04,Faturado
V000611,2024-02-08,C0249,P0004,12,262.68,3152.16,1847.4,Faturado
V000612,2024-02-08,C0188,P0323,38,140.57,5341.66,2696.86,Faturado
V000613,2024-02-08,C0054,P0290,36,26.1,939.6,542.88,Faturado
V000614,2024-02-09,C0149,P0343,47,512.98,24110.06,12982.81,Faturado
V000615,2024-02-09,C0200,P0314,25,230.12,5753.0,2794.25,Faturado
V000616,2024-02-09,C0241,P0306,21,264.8,5560.8,3354.96,Faturado
V000617,2024-02-09,C0016,P0030,37,67.86,2510.82,1620.6,Faturado
V000618,2024-02-09,C0059,P0190,38,74.75,2840.5,1750.28,Faturado
V000619,2024-02-09,C0247,P0357,49,262.77,12875.73,8357.44,Faturado
V000620,2024-02-09,C0031,P0025,1,220.69,220.69,138.26,Faturado
V000621,2024-02-09,C0170,P0112,25,16.98,424.5,228.25,Faturado
V000622,2024-02-09,C0202,P0411,36,368.63,13270.68,7886.52,Faturado
V000623,2024-02-09,C0032,P0435,17,28.03,476.51,262.65,Faturado
V000624,2024-02-09,C0187,P0206,41,102.19,4189.79,2717.89,Faturado
V000625,2024-02-09,C0162,P0185,24,155.26,3726.24,2169.84,Faturado
V000626,2024-02-09,C0009,P0382,2,155.17,310.34,155.6,Faturado
V000627,2024-02-09,C0209,P0496,40,80.1,3204.0,1679.6,Faturado
V000628,2024-02-09,C0139,P0379,15,71.17,1067.55,532.35,Faturado
V000629,2024-02-09,C0224,P0047,32,243.82,7802.24,4466.56,Faturado
V000630,2024-02-09,C0010,P0374,39,365.42,14251.38,6754.8,Faturado
V000631,2024-02-09,C0214,P0228,6,39.22,235.32,133.98,Faturado
V000632,2024-02-09,C0249,P0039,1,137.8,137.8,78.4,Faturado
V000633,2024-02-09,C0017,P0016,47,708.55,33301.85,18788.25,Faturado
V000634,2024-02-09,C0068,P0022,23,303.23,6974.29,4451.42,Faturado
V000635,2024-02-09,C0048,P0213,39,30.7,1197.3,760.5,Faturado
V000636,2024-02-09,C0180,P0310,17,407.56,6928.52,3443.86,Faturado
V000637,2024-02-10,C0141,P0073,6,219.98,1319.88,724.14,Faturado
V000638,2024-02-11,C0083,P0271,14,341.81,4785.34,2536.1,Faturado
V000639,2024-02-11,C0043,P0100,34,122.52,4165.68,2194.36,Faturado
V000640,2024-02-11,C0116,P0032,4,83.95,335.8,197.68,Faturado
V000641,2024-02-11,C0163,P0352,24,32.58,781.92,423.36,Faturado
V000642,2024-02-11,C0232,P0128,29,65.56,1901.24,944.82,Faturado
V000643,2024-02-11,C0078,P0452,19,73.78,1401.82,690.27,Faturado
V000644,2024-02-11,C0058,P0402,6,49.06,294.36,166.26,Faturado
V000645,2024-02-11,C0033,P0369,33,114.79,3788.07,1705.44,Faturado
V000646,2024-02-12,C0119,P0193,48,96.3,4622.4,2184.48,Faturado
V000647,2024-02-12,C0195,P0453,41,73.92,3030.72,1657.63,Faturado
V000648,2024-02-12,C0114,P0283,19,77.67,1475.73,789.45,Faturado
V000649,2024-02-12,C0016,P0336,22,224.21,4932.62,2480.94,Faturado
V000650,2024-02-12,C0247,P0390,5,15.12,75.6,37.45,Faturado
V000651,2024-02-12,C0083,P0488,2,121.47,242.94,118.54,Faturado
V000652,2024-02-12,C0179,P0013,30,39.3,1179.0,707.1,Faturado
V000653,2024-02-12,C0210,P0240,47,320.22,15050.34,9524.55,Faturado
V000654,2024-02-12,C0244,P0320,39,28.3,1103.7,636.09,Faturado
V000655,2024-02-12,C0208,P0446,4,253.57,1014.28,460.0,Faturado
V000656,2024-02-12,C0072,P0483,33,105.82,3492.06,1664.85,Faturado
V000657,2024-02-12,C0124,P0147,13,81.92,1064.96,663.26,Faturado
V000658,2024-02-12,C0225,P0204,20,111.63,2232.6,1146.8,Faturado
V000659,2024-02-12,C0113,P0080,7,27.68,193.76,93.94,Faturado
V000660,2024-02-12,C0012,P0379,15,71.17,1067.55,532.35,Faturado
V000661,2024-02-12,C0126,P0043,23,69.77,1604.71,1022.35,Faturado
V000662,2024-02-12,C0053,P0458,14,32.77,458.78,222.18,Faturado
V000663,2024-02-12,C0075,P0089,23,141.33,3250.59,1796.99,Faturado
V000664,2024-02-12,C0133,P0148,19,535.56,10175.64,5715.01,Faturado
V000665,2024-02-12,C0027,P0095,29,505.43,14657.47,8920.4,Faturado
V000666,2024-02-12,C0140,P0452,20,73.78,1475.6,726.6,Faturado
V000667,2024-02-12,C0145,P0428,29,138.81,4025.49,2479.21,Faturado
V000668,2024-02-12,C0134,P0151,24,104.86,2516.64,1629.12,Faturado
V000669,2024-02-12,C0097,P0002,18,289.53,5211.54,2501.1,Faturado
V000670,2024-02-12,C0005,P0376,10,28.65,286.5,130.1,Faturado
V000671,2024-02-12,C0057,P0022,41,303.23,12432.43,7935.14,Faturado
V000672,2024-02-12,C0156,P0371,8,354.75,2838.0,1834.08,Faturado
V000673,2024-02-12,C0078,P0313,26,59.27,1541.02,858.52,Faturado
V000674,2024-02-12,C0069,P0485,29,20.2,585.8,356.12,Faturado
V000675,2024-02-12,C0118,P0328,10,71.56,715.6,425.7,Faturado
V000676,2024-02-12,C0120,P0007,17,188.97,3212.49,1909.44,Faturado
V000677,2024-02-12,C0059,P0206,2,102.19,204.38,132.58,Faturado
V000678,2024-02-12,C0033,P0440,6,315.91,1895.46,1078.26,Faturado
V000679,2024-02-13,C0183,P0468,3,39.41,118.23,58.41,Faturado
V000680,2024-02-13,C0039,P0425,6,393.62,2361.72,1349.16,Faturado
V000681,2024-02-13,C0219,P0433,15,399.68,5995.2,2843.85,Faturado
V000682,2024-02-13,C0157,P0219,27,73.62,1987.74,1043.82,Faturado
V000683,2024-02-13,C0239,P0177,10,296.77,2967.7,1770.5,Faturado
V000684,2024-02-13,C0230,P0204,9,111.63,1004.67,516.06,Faturado
V000685,2024-02-13,C0020,P0071,33,451.32,14893.56,7691.97,Faturado
V000686,2024-02-13,C0219,P0387,32,66.03,2112.96,1018.24,Faturado
V000687,2024-02-13,C0041,P0266,48,13.04,625.92,397.92,Faturado
V000688,2024-02-13,C0182,P0098,6,16.62,99.72,50.52,Faturado
V000689,2024-02-13,C0148,P0345,41,206.88,8482.08,4952.8,Faturado
V000690,2024-02-13,C0108,P0291,36,34.88,1255.68,694.44,Faturado
V000691,2024-02-13,C0147,P0208,2,111.77,223.54,104.64,Faturado
V000692,2024-02-13,C0084,P0002,29,289.53,8396.37,4029.55,Faturado
V000693,2024-02-13,C0227,P0124,4,559.74,2238.96,1271.0,Faturado
V000694,2024-02-13,C0111,P0280,1,94.76,94.76,57.68,Faturado
V000695,2024-02-13,C0066,P0074,19,80.8,1535.2,715.92,Faturado
V000696,2024-02-13,C0158,P0166,26,472.03,12272.78,6315.92,Faturado
V000697,2024-02-13,C0053,P0022,25,303.23,7580.75,4838.5,Faturado
V000698,2024-02-13,C0034,P0154,10,18.7,187.0,86.1,Faturado
V000699,2024-02-13,C0150,P0427,15,34.83,522.45,328.95,Faturado
V000700,2024-02-14,C0166,P0493,28,40.12,1123.36,550.2,Faturado
V000701,2024-02-14,C0145,P0284,17,165.73,2817.41,1316.82,Faturado
